Linux 2.6.32-5-xen-amd64 (testbed-ssd) 	05/22/2014 	_x86_64_	(2 CPU)

01:12:59 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:16:08 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:09 AM  all    0.00    0.00    0.25    0.25    0.00    0.00    0.00    0.00   99.50
01:16:10 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:11 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
01:16:12 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:13 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:14 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
01:16:15 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:16 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:17 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:18 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:19 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
01:16:20 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:21 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:22 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:23 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:24 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
01:16:25 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:26 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:27 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:28 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:29 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:30 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:31 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:32 AM  all    2.61    0.00    1.57    0.00    0.00    0.00    0.00    0.00   95.82
01:16:33 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
