Linux 2.6.32-5-xen-amd64 (testbed-ssd) 	05/22/2014 	_x86_64_	(2 CPU)

12:28:15 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
12:32:23 AM  all   18.58    0.00   27.67    0.00    0.00    0.00   22.13    0.00   31.62
12:32:24 AM  all    2.14    0.00    6.12    0.00    0.00    0.00    7.03    0.00   84.71
12:32:25 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
12:32:26 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
12:32:27 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:28 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.25    0.00   99.75
12:32:29 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:30 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
12:32:31 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
12:32:32 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:33 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:34 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:35 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
12:32:36 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:37 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:38 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:39 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:40 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:41 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:42 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:43 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:44 AM  all    2.07    0.00    1.30    0.00    0.00    0.00    0.00    0.00   96.63
12:32:45 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
